year,month,day,PCA1,PCA2,AQI,Kmeans_3,Kmeans_4,Kmeans_6,Kmeans_12,PM2_5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,HDBSCAN_3,HDBSCAN_4,HDBSCAN_6,HDBSCAN_12
2013,12,27,7.22,2.15,2.0,2,0,5,11,21.92,30.79,22.23,49.49,759.09,14.7,-0.54,1023.25,-18.61,0.0,2.85,Wanshouxigong,-1,-1,4,4
2013,12,28,5.54,2.76,1.0,2,0,0,10,13.79,22.88,,28.58,683.33,30.3,-2.07,1020.28,-18.34,0.0,1.49,Aotizhongxin,-1,-1,-1,9
2013,12,28,9.89,-1.72,1.0,1,1,1,1,15.79,29.21,21.44,27.81,350.0,39.89,-1.32,1017.12,-19.98,0.0,4.65,Changping,-1,-1,-1,-1
2013,12,28,9.65,-1.02,1.0,1,1,1,1,13.71,20.33,14.68,9.94,483.33,55.36,-1.32,1017.12,-19.98,0.0,4.65,Dingling,-1,-1,-1,-1
2013,12,28,2.92,2.85,1.0,0,0,0,3,17.04,17.75,16.81,32.9,766.67,38.43,-1.02,1022.22,-20.41,0.0,3.12,Dongsi,-1,-1,-1,6
2013,12,28,5.23,2.74,1.0,2,0,0,10,16.12,25.17,13.77,38.35,700.0,32.06,-2.07,1020.28,-18.34,0.0,1.49,Guanyuan,-1,-1,-1,9
2013,12,28,4.06,2.7,1.0,2,0,0,3,16.71,22.04,13.62,28.68,750.0,55.44,-1.31,1018.36,-18.6,0.0,1.97,Gucheng,-1,-1,-1,-1
2013,12,28,3.28,2.66,1.0,0,0,0,3,31.58,44.75,27.21,35.41,1016.67,43.84,-4.28,1016.65,-19.13,0.0,1.12,Huairou,-1,-1,5,5
2013,12,28,5.47,2.6,1.0,2,0,0,10,14.42,20.67,14.46,30.98,491.67,35.67,-1.02,1022.22,-20.41,0.0,3.12,Nongzhanguan,-1,-1,-1,9
2013,12,28,6.26,1.91,1.0,2,0,5,11,19.96,35.48,15.48,33.5,575.0,35.45,-2.19,1022.63,-19.89,0.0,3.55,Shunyi,-1,-1,-1,-1
2013,12,28,3.17,2.73,2.0,0,0,0,3,15.17,17.42,11.98,41.34,633.33,38.88,-1.02,1022.22,-20.41,0.0,3.12,Tiantan,-1,-1,5,5
2013,12,28,2.87,2.84,1.0,0,0,0,3,33.96,27.33,14.62,37.51,875.0,32.54,-2.07,1020.28,-18.34,0.0,1.49,Wanliu,-1,-1,-1,6
2013,12,28,1.47,2.73,1.0,0,3,0,3,19.42,33.29,16.55,33.08,1025.0,29.33,-2.07,1019.57,-19.08,0.0,2.27,Wanshouxigong,2,2,2,2
2013,12,29,3.35,1.01,3.0,0,0,0,3,54.62,111.21,,88.67,1687.5,6.21,-1.92,1013.19,-15.93,0.0,1.1,Aotizhongxin,-1,-1,-1,-1
2013,12,29,6.95,2.17,2.0,2,0,5,11,36.67,67.08,44.67,44.67,650.0,32.46,2.58,1009.69,-20.36,0.0,3.92,Changping,-1,-1,-1,-1
2013,12,29,8.01,1.28,1.0,2,2,5,11,30.67,48.54,28.17,23.83,591.67,45.29,2.58,1009.69,-20.36,0.0,3.92,Dingling,-1,-1,4,4
2013,12,29,2.23,0.31,2.0,0,3,0,5,65.71,87.25,46.5,76.17,2245.83,15.17,0.12,1015.09,-18.89,0.0,1.55,Dongsi,-1,-1,-1,-1
2013,12,29,2.83,0.67,3.0,0,0,0,3,64.92,89.96,64.5,92.38,1791.67,6.29,-1.92,1013.19,-15.93,0.0,1.1,Guanyuan,-1,-1,-1,-1
2013,12,29,1.8,0.15,3.0,0,3,0,5,67.75,94.83,55.0,87.04,2041.67,25.62,0.6,1011.25,-17.46,0.0,1.09,Gucheng,-1,-1,-1,-1
2013,12,29,3.92,3.85,2.0,2,0,0,10,63.88,90.71,66.08,63.25,1479.17,18.08,-3.8,1009.63,-17.94,0.0,1.02,Huairou,-1,-1,-1,-1
2013,12,29,4.66,1.01,3.0,2,0,0,0,62.54,95.46,46.12,89.46,1637.5,11.79,0.12,1015.09,-18.89,0.0,1.55,Nongzhanguan,-1,-1,-1,-1
2013,12,29,2.02,2.38,2.0,0,0,0,3,58.33,88.83,41.83,76.25,1478.26,10.92,-0.8,1015.52,-17.87,0.0,1.76,Shunyi,-1,-1,-1,6
2013,12,29,1.59,0.5,3.0,0,3,3,5,69.38,91.83,42.62,89.67,2086.96,10.33,0.12,1015.09,-18.89,0.0,1.55,Tiantan,-1,-1,-1,-1
2013,12,29,2.53,0.45,3.0,0,0,0,3,109.92,110.46,41.83,106.58,2154.17,10.11,-1.92,1013.19,-15.93,0.0,1.1,Wanliu,-1,-1,-1,-1
2013,12,29,0.68,-0.18,3.0,0,3,3,5,79.54,121.42,65.29,85.96,2537.5,8.25,-1.96,1012.55,-17.11,0.0,1.12,Wanshouxigong,-1,-1,-1,-1
2013,12,30,4.36,1.46,2.0,2,0,0,0,34.12,96.79,49.4,49.25,943.48,24.91,3.04,1009.98,-16.21,0.0,2.24,Aotizhongxin,-1,-1,-1,-1
2013,12,30,3.19,0.76,2.0,0,0,0,3,43.75,97.54,41.88,45.21,1181.25,32.62,3.25,1006.7,-17.5,0.0,3.1,Changping,-1,-1,-1,-1
2013,12,30,9.47,-1.16,2.0,1,1,5,1,37.08,64.29,25.12,23.88,842.86,44.16,3.25,1006.7,-17.5,0.0,3.1,Dingling,-1,-1,-1,-1
2013,12,30,2.29,1.76,2.0,0,0,0,3,37.08,70.79,28.04,53.54,1081.82,29.7,4.53,1011.76,-19.02,0.0,2.66,Dongsi,-1,-1,-1,-1
2013,12,30,3.21,1.35,2.0,0,0,0,3,40.38,103.04,22.21,63.67,1030.43,19.52,3.04,1009.98,-16.21,0.0,2.24,Guanyuan,-1,-1,-1,-1
2013,12,30,2.57,0.94,2.0,0,0,0,3,43.79,93.96,31.62,48.75,1139.13,46.76,4.18,1007.89,-16.13,0.0,2.27,Gucheng,-1,-1,-1,-1
2013,12,30,2.79,2.86,2.0,0,0,0,3,46.22,77.17,26.32,42.38,1593.33,32.87,-1.39,1006.39,-16.66,0.0,1.27,Huairou,-1,-1,-1,-1
2013,12,30,4.72,1.39,2.0,2,0,0,0,36.08,87.96,25.42,52.75,760.87,30.15,4.53,1011.76,-19.02,0.0,2.66,Nongzhanguan,-1,-1,-1,-1
2013,12,30,2.31,1.64,2.0,0,0,0,3,58.04,109.08,47.46,68.62,1900.0,15.77,1.75,1012.22,-16.55,0.0,2.66,Shunyi,-1,-1,-1,-1
2013,12,30,3.31,1.06,2.0,0,0,0,3,39.62,77.71,21.17,60.92,1130.43,30.04,4.53,1011.76,-19.02,0.0,2.66,Tiantan,-1,-1,-1,-1
2013,12,30,0.67,1.23,2.0,0,3,3,5,69.96,96.75,19.5,61.35,1047.62,28.56,3.04,1009.98,-16.21,0.0,2.24,Wanliu,-1,-1,-1,-1
2013,12,30,1.08,1.39,2.0,0,3,3,5,44.33,75.38,26.25,51.42,1420.0,27.52,3.8,1009.09,-17.58,0.0,2.32,Wanshouxigong,-1,-1,-1,-1
2013,12,31,5.28,1.38,3.0,2,0,0,0,55.79,234.04,26.54,52.54,1133.33,29.46,3.82,1006.76,-13.05,0.0,2.84,Aotizhongxin,-1,-1,5,5
2013,12,31,11.4,-2.09,3.0,1,1,1,1,46.38,195.08,23.54,29.88,679.17,46.96,6.27,1003.43,-14.8,0.0,3.92,Changping,-1,-1,-1,-1
2013,12,31,11.95,-2.22,2.0,1,1,1,9,35.0,142.12,13.46,10.96,375.0,62.83,6.27,1003.43,-14.8,0.0,3.92,Dingling,1,1,1,1
2013,12,31,2.52,0.83,2.0,0,0,0,3,56.21,129.25,27.67,49.42,1487.5,35.12,4.64,1008.6,-15.66,0.0,3.15,Dongsi,-1,-1,-1,-1
2013,12,31,4.97,0.89,2.0,2,0,0,0,57.08,145.79,26.71,64.29,1300.0,23.54,3.82,1006.76,-13.05,0.0,2.84,Guanyuan,-1,-1,-1,-1
2013,12,31,3.83,1.33,2.0,0,0,0,3,46.46,127.67,26.04,49.21,1308.33,45.46,5.03,1004.82,-13.55,0.0,2.31,Gucheng,-1,-1,-1,-1
2013,12,31,5.03,2.92,2.0,2,0,0,10,48.29,122.75,18.96,47.04,1436.36,35.24,0.93,1003.16,-15.09,0.0,1.69,Huairou,-1,-1,-1,9
2013,12,31,3.73,1.09,3.0,0,0,0,3,54.71,153.33,26.79,56.5,1108.33,28.75,4.64,1008.6,-15.66,0.0,3.15,Nongzhanguan,-1,-1,-1,-1
2013,12,31,9.27,-0.78,3.0,1,1,5,1,56.67,161.12,27.5,56.92,1141.67,22.88,3.8,1009.04,-14.17,0.0,3.0,Shunyi,-1,-1,-1,-1
2013,12,31,2.83,0.95,2.0,0,0,0,3,54.08,124.79,23.04,59.71,1287.5,29.17,4.64,1008.6,-15.66,0.0,3.15,Tiantan,-1,-1,-1,-1
2013,12,31,2.22,0.73,3.0,0,3,0,3,69.25,172.83,22.38,85.25,2004.17,35.42,3.82,1006.76,-13.05,0.0,2.84,Wanliu,-1,-1,-1,-1
2013,12,31,0.92,1.01,2.0,0,3,3,5,62.33,151.21,31.5,57.75,1616.67,21.25,4.05,1006.08,-14.59,0.0,2.47,Wanshouxigong,-1,-1,-1,-1
2014,1,1,-0.32,2.43,3.0,0,3,3,5,48.58,169.17,27.42,69.5,1426.09,19.3,2.68,1009.04,-10.64,0.0,1.28,Aotizhongxin,-1,-1,-1,-1
2014,1,1,0.47,1.89,2.0,0,3,3,5,38.54,95.38,29.46,35.38,717.39,43.17,6.54,1005.6,-13.72,0.0,3.27,Changping,2,2,2,2
2014,1,1,7.49,1.7,2.0,2,0,5,11,34.29,81.96,19.12,16.38,491.3,54.13,6.54,1005.6,-13.72,0.0,3.27,Dingling,-1,-1,4,4
2014,1,1,-1.79,1.21,2.0,0,3,3,4,56.08,99.75,30.92,64.92,2065.22,25.39,3.9,1010.74,-12.14,0.0,1.97,Dongsi,-1,-1,-1,-1
2014,1,1,-0.09,2.66,2.0,0,3,3,5,48.75,121.58,29.25,74.17,1373.91,18.48,2.68,1009.04,-10.64,0.0,1.28,Guanyuan,-1,-1,-1,-1
2014,1,1,-1.04,2.02,2.0,0,3,3,5,47.92,109.62,32.67,67.25,1786.96,34.09,4.67,1007.01,-11.65,0.0,1.62,Gucheng,2,2,2,2
2014,1,1,3.4,4.13,2.0,2,0,0,3,49.29,99.96,23.17,41.33,1250.0,34.18,1.52,1005.59,-13.28,0.0,1.27,Huairou,-1,-1,-1,-1
2014,1,1,-0.94,1.74,2.0,0,3,3,5,50.12,125.38,29.17,67.75,1430.43,21.43,3.9,1010.74,-12.14,0.0,1.97,Nongzhanguan,2,2,2,2
2014,1,1,2.45,2.5,2.0,0,0,0,3,35.54,106.29,23.46,48.21,769.57,31.39,5.83,1011.48,-12.62,0.0,2.65,Shunyi,-1,-1,-1,6
2014,1,1,-0.92,1.45,2.0,0,3,3,5,48.5,106.17,25.62,74.62,1891.3,19.48,3.9,1010.74,-12.14,0.0,1.97,Tiantan,2,2,2,2
2014,1,1,-2.15,0.61,3.0,0,3,3,4,69.12,153.46,23.92,129.33,2126.09,,2.68,1009.04,-10.64,0.0,1.28,Wanliu,-1,-1,-1,7
2014,1,1,-1.89,0.33,3.0,0,3,3,4,70.54,161.96,44.25,79.67,2717.39,11.87,2.77,1008.33,-11.84,0.0,1.21,Wanshouxigong,-1,-1,-1,7
2014,1,2,-0.19,-1.01,5.0,0,3,3,4,151.71,192.17,90.58,93.71,3437.5,1.25,2.06,1012.48,-6.53,0.0,1.0,Aotizhongxin,-1,-1,-1,-1
2014,1,2,0.73,0.11,4.0,0,3,3,5,115.88,155.12,79.38,77.83,3225.0,13.04,2.04,1009.18,-8.83,0.0,1.42,Changping,-1,-1,-1,-1
2014,1,2,3.5,-0.03,3.0,0,0,0,0,90.54,104.58,48.5,60.92,1733.33,9.25,2.04,1009.18,-8.83,0.0,1.42,Dingling,-1,-1,-1,-1
2014,1,2,-0.38,-1.17,4.0,0,3,3,4,129.38,169.83,82.12,92.5,3754.17,9.12,0.99,1014.2,-7.27,0.0,0.9,Dongsi,-1,-1,-1,-1
2014,1,2,-0.25,-1.01,3.0,0,3,3,4,113.46,183.92,81.17,98.38,3425.0,2.08,2.06,1012.48,-6.53,0.0,1.0,Guanyuan,-1,-1,-1,-1
2014,1,2,-2.52,-0.97,3.0,0,3,3,4,99.33,152.21,76.33,109.0,4666.67,14.17,2.71,1010.42,-7.62,0.0,0.89,Gucheng,-1,-1,-1,-1
2014,1,2,0.88,1.12,3.0,0,3,3,5,89.21,139.88,51.04,67.08,2121.74,15.09,-0.29,1009.28,-8.63,0.0,0.89,Huairou,-1,-1,-1,-1
2014,1,2,-0.54,-1.28,4.0,0,3,3,4,142.25,228.29,91.62,96.46,4012.5,10.25,0.99,1014.2,-7.27,0.0,0.9,Nongzhanguan,-1,-1,-1,-1
2014,1,2,0.13,-0.21,3.0,0,3,3,5,101.75,163.54,68.71,78.88,2691.67,5.33,1.64,1015.0,-6.78,0.0,1.1,Shunyi,-1,-1,-1,-1
2014,1,2,-0.14,-1.02,3.0,0,3,3,4,108.62,161.96,57.67,95.62,3483.33,4.5,0.99,1014.2,-7.27,0.0,0.9,Tiantan,-1,-1,-1,-1
2014,1,2,-0.49,-1.37,5.0,0,3,3,4,152.04,205.08,44.17,149.0,4458.33,,2.06,1012.48,-6.53,0.0,1.0,Wanliu,-1,-1,-1,-1
2014,1,2,-0.6,-1.13,4.0,0,3,3,4,123.88,215.71,84.5,101.88,3866.67,6.75,1.75,1011.58,-7.19,0.0,0.91,Wanshouxigong,-1,-1,-1,-1
2014,1,3,4.02,2.37,2.0,2,0,0,3,50.5,114.71,33.88,48.12,1083.33,24.96,4.06,1016.58,-10.82,0.0,2.13,Aotizhongxin,-1,-1,5,5
2014,1,3,-3.5,-0.14,2.0,0,3,3,4,35.7,85.0,24.17,33.7,2100.0,46.36,4.5,1013.42,-13.08,0.0,2.27,Changping,-1,-1,-1,-1
2014,1,3,7.41,1.82,2.0,2,0,5,11,35.54,66.62,19.25,18.5,479.17,51.42,4.5,1013.42,-13.08,0.0,2.27,Dingling,-1,-1,4,4
2014,1,3,3.85,2.31,2.0,0,0,0,3,50.58,91.75,29.54,49.83,1116.67,32.78,4.27,1018.35,-11.59,0.0,2.13,Dongsi,-1,-1,5,5
2014,1,3,3.46,2.25,2.0,0,0,0,3,44.25,107.58,36.17,59.75,1137.5,24.96,4.06,1016.58,-10.82,0.0,2.13,Guanyuan,-1,-1,5,5
2014,1,3,-3.1,0.04,2.0,0,3,3,4,42.29,104.08,26.83,43.71,2929.17,44.46,5.18,1014.47,-11.35,0.0,1.47,Gucheng,-1,-1,-1,7
2014,1,3,4.32,3.39,2.0,2,0,0,10,52.54,84.33,39.13,57.91,1365.22,24.38,1.97,1013.51,-11.59,0.0,1.16,Huairou,-1,-1,-1,-1
2014,1,3,4.07,2.18,2.0,0,0,0,3,53.12,115.71,30.5,46.79,1095.83,29.83,4.27,1018.35,-11.59,0.0,2.13,Nongzhanguan,-1,-1,5,5
2014,1,3,3.51,2.72,2.0,0,0,0,3,57.46,88.71,29.71,52.0,1429.17,23.75,2.84,1019.25,-10.26,0.0,1.45,Shunyi,-1,-1,5,5
2014,1,3,3.72,2.29,2.0,0,0,0,3,44.33,101.25,25.75,56.92,1087.5,29.38,4.27,1018.35,-11.59,0.0,2.13,Tiantan,-1,-1,5,5
2014,1,3,2.81,2.23,3.0,0,0,0,3,54.46,118.92,23.0,115.83,1258.33,,4.06,1016.58,-10.82,0.0,2.13,Wanliu,-1,-1,-1,6
2014,1,3,2.14,2.29,2.0,0,0,0,3,56.88,111.42,40.79,55.38,1375.0,22.0,5.28,1015.69,-11.82,0.0,2.13,Wanshouxigong,-1,-1,-1,6
2014,1,4,-0.01,1.13,4.0,0,3,3,5,121.5,158.21,55.17,78.62,2304.17,1.08,-0.81,1016.68,-5.06,0.0,1.31,Aotizhongxin,-1,-1,-1,-1
2014,1,4,-2.51,-1.46,3.0,0,3,3,4,107.21,129.88,49.83,67.17,6450.0,12.0,-1.25,1013.43,-7.44,0.0,1.29,Changping,-1,-1,-1,-1
2014,1,4,3.16,1.15,3.0,0,0,0,3,99.29,102.12,29.5,56.67,1658.33,6.79,-1.25,1013.43,-7.44,0.0,1.29,Dingling,-1,-1,-1,-1
2014,1,4,0.14,0.94,4.0,0,3,3,5,130.25,138.25,46.67,76.33,2337.5,5.91,-2.19,1018.52,-5.65,0.0,1.0,Dongsi,-1,-1,-1,-1
2014,1,4,0.21,0.96,3.0,0,3,3,5,114.75,166.58,41.17,81.92,2358.33,1.17,-0.81,1016.68,-5.06,0.0,1.31,Guanyuan,-1,-1,-1,-1
2014,1,4,-3.33,-1.19,4.0,0,3,3,4,129.33,157.38,42.79,90.21,4933.33,12.46,-1.28,1014.66,-6.59,0.0,0.74,Gucheng,-1,-1,-1,-1
2014,1,4,1.5,2.08,3.0,0,3,0,3,108.33,134.71,46.25,70.67,1816.67,6.0,-1.62,1013.55,-6.25,0.0,0.87,Huairou,-1,-1,-1,6
2014,1,4,-0.56,0.65,4.0,0,3,3,5,136.83,174.0,52.79,82.88,2441.67,6.54,-2.19,1018.52,-5.65,0.0,1.0,Nongzhanguan,-1,-1,-1,-1
2014,1,4,-0.3,0.62,4.0,0,3,3,5,116.92,144.92,46.04,71.54,2125.0,4.04,-1.25,1019.32,-5.32,0.0,1.05,Shunyi,-1,-1,-1,-1
2014,1,4,0.37,0.82,4.0,0,3,3,5,125.54,154.42,28.92,81.04,2400.0,3.0,-2.19,1018.52,-5.65,0.0,1.0,Tiantan,-1,-1,-1,-1
2014,1,4,-1.73,0.37,4.0,0,3,3,4,127.04,173.54,23.71,86.96,2500.0,,-0.81,1016.68,-5.06,0.0,1.31,Wanliu,-1,-1,-1,7
2014,1,4,0.26,0.82,4.0,0,3,3,5,132.04,188.88,45.12,81.92,2508.33,1.0,-0.51,1015.82,-5.2,0.0,1.02,Wanshouxigong,-1,-1,-1,-1
2014,1,5,1.61,1.61,3.0,0,3,0,3,90.12,116.75,42.42,70.71,1850.0,11.25,0.46,1018.69,-8.67,0.0,1.68,Aotizhongxin,-1,-1,-1,-1
2014,1,5,-2.99,-0.66,2.0,0,3,3,4,63.08,68.58,34.29,48.21,7612.5,26.79,1.83,1015.21,-11.88,0.0,1.63,Changping,-1,-1,-1,7
2014,1,5,3.47,2.51,2.0,0,0,0,3,60.04,61.75,21.29,33.62,991.67,36.21,1.83,1015.21,-11.88,0.0,1.63,Dingling,-1,-1,5,5
2014,1,5,1.49,2.15,3.0,0,3,0,3,90.83,78.5,41.17,64.79,1725.0,19.71,0.32,1020.54,-8.6,0.0,1.75,Dongsi,-1,-1,-1,6
2014,1,5,1.96,1.75,2.0,0,3,0,3,74.29,102.71,43.62,71.79,1779.17,15.38,0.46,1018.69,-8.67,0.0,1.68,Guanyuan,-1,-1,-1,6
2014,1,5,-2.85,-0.57,3.0,0,3,3,4,93.12,107.0,30.88,79.96,4454.17,21.79,1.17,1016.62,-9.47,0.0,1.4,Gucheng,-1,-1,-1,-1
2014,1,5,1.19,2.92,3.0,0,3,0,3,103.67,114.17,34.46,64.0,1587.5,19.71,-1.85,1015.64,-9.55,0.0,0.9,Huairou,-1,-1,-1,-1
2014,1,5,1.8,2.31,3.0,0,3,0,3,98.0,110.71,47.96,71.71,1900.0,17.88,0.32,1020.54,-8.6,0.0,1.75,Nongzhanguan,-1,-1,-1,6
2014,1,5,1.19,2.33,3.0,0,3,0,5,106.04,114.21,35.21,60.79,1966.67,18.08,-0.47,1021.35,-8.3,0.0,1.54,Shunyi,-1,-1,-1,6
2014,1,5,1.27,1.77,3.0,0,3,0,5,78.46,90.17,29.92,69.38,1604.17,17.04,0.32,1020.54,-8.6,0.0,1.75,Tiantan,-1,-1,-1,-1
2014,1,5,1.53,1.4,3.0,0,3,0,5,98.08,135.17,22.58,73.67,2670.83,,0.46,1018.69,-8.67,0.0,1.68,Wanliu,-1,-1,-1,-1
2014,1,5,1.24,1.98,3.0,0,3,0,5,80.25,100.46,40.21,69.58,1758.33,11.38,1.79,1017.86,-9.58,0.0,1.38,Wanshouxigong,-1,-1,-1,-1
2014,1,6,0.79,1.84,4.0,0,3,3,5,125.21,131.92,60.17,67.39,2033.33,2.83,-0.91,1019.82,-4.07,0.0,1.6,Aotizhongxin,-1,-1,-1,-1
2014,1,6,-0.53,0.24,5.0,0,3,3,5,158.57,166.71,54.48,72.29,3750.0,3.67,-0.48,1016.41,-4.59,0.0,1.4,Changping,-1,-1,-1,-1
2014,1,6,1.02,1.04,4.0,0,3,3,5,147.88,177.17,46.71,67.96,2120.83,2.5,-0.48,1016.41,-4.59,0.0,1.4,Dingling,-1,-1,-1,-1
2014,1,6,0.26,1.48,4.0,0,3,3,5,133.79,109.92,56.52,62.43,2212.5,6.75,-0.49,1021.75,-4.17,0.0,1.38,Dongsi,2,2,2,2
2014,1,6,0.23,1.86,4.0,0,3,3,5,121.5,130.5,37.75,65.26,1758.33,6.83,-0.91,1019.82,-4.07,0.0,1.6,Guanyuan,2,2,2,2
2014,1,6,-2.48,-0.84,4.0,0,3,3,4,143.83,141.0,39.42,77.88,4158.33,11.58,-0.53,1017.88,-4.29,0.0,1.2,Gucheng,-1,-1,-1,-1
2014,1,6,1.04,1.13,5.0,0,3,3,5,170.5,185.83,46.0,75.92,2166.67,2.35,-1.45,1016.76,-4.08,0.0,0.67,Huairou,-1,-1,-1,-1
2014,1,6,0.38,1.73,4.0,0,3,3,5,136.29,138.04,61.5,74.12,2029.17,7.12,-0.49,1021.75,-4.17,0.0,1.38,Nongzhanguan,2,2,2,2
2014,1,6,0.09,0.72,5.0,0,3,3,5,153.75,157.0,47.21,67.92,2379.17,2.67,-0.55,1022.55,-3.88,0.0,1.53,Shunyi,-1,-1,-1,-1
2014,1,6,0.93,1.73,4.0,0,3,3,5,133.75,130.17,49.0,68.39,2087.5,5.04,-0.49,1021.75,-4.17,0.0,1.38,Tiantan,-1,-1,-1,-1
2014,1,6,-1.04,1.22,4.0,0,3,3,5,136.38,136.79,18.33,65.0,1920.83,,-0.91,1019.82,-4.07,0.0,1.6,Wanliu,2,2,2,2
2014,1,6,0.37,1.73,4.0,0,3,3,5,136.71,157.08,55.92,68.08,2091.67,2.33,-0.75,1019.15,-4.15,0.0,1.25,Wanshouxigong,2,2,2,2
2014,1,7,7.61,-1.53,3.0,1,1,5,1,105.04,99.08,44.88,61.12,1670.83,13.46,1.69,1021.27,-11.13,0.0,2.21,Aotizhongxin,-1,-1,-1,-1
2014,1,7,8.39,-1.66,3.0,1,1,5,1,89.0,87.62,32.96,47.21,1691.67,31.42,1.27,1018.32,-14.07,0.0,2.36,Changping,-1,-1,-1,-1
2014,1,7,11.06,-3.75,2.0,1,1,1,9,72.08,84.33,19.17,39.53,1054.17,41.58,1.27,1018.32,-14.07,0.0,2.36,Dingling,-1,-1,-1,-1
2014,1,7,7.83,-1.91,3.0,1,1,5,1,103.0,82.17,44.04,62.38,1675.0,19.33,1.12,1023.18,-10.52,0.0,1.82,Dongsi,-1,-1,-1,-1
2014,1,7,7.98,-1.95,3.0,1,1,5,1,95.79,115.25,42.54,66.21,1833.33,21.25,1.69,1021.27,-11.13,0.0,2.21,Guanyuan,-1,-1,-1,-1
2014,1,7,6.84,-1.24,3.0,1,0,5,0,93.58,90.67,25.04,58.25,2700.0,41.77,1.83,1019.26,-11.93,0.0,1.57,Gucheng,-1,-1,-1,-1
2014,1,7,7.97,-0.8,3.0,1,1,5,1,110.58,107.83,28.92,57.74,1466.67,23.27,-0.74,1018.18,-10.49,0.0,1.17,Huairou,-1,-1,-1,-1
2014,1,7,7.89,-2.13,3.0,1,1,5,1,108.42,105.88,43.62,62.0,1695.83,20.08,1.12,1023.18,-10.52,0.0,1.82,Nongzhanguan,-1,-1,-1,-1
2014,1,7,8.68,-2.03,3.0,1,1,5,1,97.25,86.67,21.3,41.12,1408.7,31.0,0.74,1024.01,-10.23,0.0,1.67,Shunyi,-1,-1,-1,-1
2014,1,7,7.94,-1.76,3.0,1,1,5,1,91.54,87.0,30.04,64.67,1579.17,19.17,1.12,1023.18,-10.52,0.0,1.82,Tiantan,-1,-1,-1,-1
2014,1,7,7.05,-1.85,3.0,1,1,5,0,111.25,121.33,17.38,62.04,2416.67,,1.69,1021.27,-11.13,0.0,2.21,Wanliu,-1,-1,-1,-1
2014,1,7,7.87,-1.86,3.0,1,1,5,1,94.0,137.04,43.04,59.52,1691.67,13.67,2.33,1020.44,-12.16,0.0,2.15,Wanshouxigong,-1,-1,-1,-1
2014,1,8,9.34,0.6,1.0,1,1,5,11,15.21,16.04,16.5,20.92,566.67,34.38,-1.89,1027.66,-19.93,0.0,2.7,Aotizhongxin,-1,-1,-1,10
2014,1,8,9.17,0.78,1.0,1,1,5,11,18.58,22.83,23.38,22.33,670.83,43.08,-3.4,1024.55,-22.02,0.0,2.58,Changping,-1,-1,-1,10
2014,1,8,12.3,-2.69,1.0,1,1,1,9,14.46,19.62,10.0,8.85,287.5,57.0,-3.4,1024.55,-22.02,0.0,2.58,Dingling,-1,-1,-1,-1
2014,1,8,11.01,-0.94,1.0,1,1,1,1,17.5,9.46,14.71,23.62,441.67,45.71,-2.3,1029.5,-21.24,0.0,2.55,Dongsi,1,1,1,1
2014,1,8,10.92,-0.91,1.0,1,1,1,1,13.88,27.17,10.67,31.62,479.17,41.04,-1.89,1027.66,-19.93,0.0,2.7,Guanyuan,1,1,1,1
2014,1,8,9.44,1.59,1.0,1,2,4,11,14.62,21.38,12.88,23.79,704.17,51.29,-1.7,1025.53,-20.43,0.0,2.12,Gucheng,-1,-1,-1,-1
2014,1,8,9.9,1.17,1.0,1,1,4,11,21.29,25.46,21.79,26.08,576.19,46.46,-4.56,1024.33,-21.31,0.0,1.29,Huairou,-1,-1,-1,10
2014,1,8,10.46,-0.34,1.0,1,1,1,1,13.67,18.75,14.62,18.08,441.67,42.62,-2.3,1029.5,-21.24,0.0,2.55,Nongzhanguan,1,1,1,1
2014,1,8,7.72,1.59,1.0,2,2,5,11,18.17,20.33,11.67,24.92,491.67,44.67,-3.08,1030.34,-20.32,0.0,2.07,Shunyi,-1,-1,-1,-1
2014,1,8,11.01,-1.06,1.0,1,1,1,1,13.46,17.92,11.79,29.21,470.83,46.25,-2.3,1029.5,-21.24,0.0,2.55,Tiantan,1,1,1,1
2014,1,8,10.78,-0.76,1.0,1,1,1,1,15.04,18.58,8.25,28.29,516.67,,-1.89,1027.66,-19.93,0.0,2.7,Wanliu,1,1,1,1
2014,1,8,10.7,-0.84,1.0,1,1,1,1,21.58,38.92,14.25,19.91,500.0,30.75,-1.62,1026.73,-20.72,0.0,2.44,Wanshouxigong,1,1,1,1
2014,1,9,6.04,3.17,2.0,2,0,2,10,36.0,42.88,24.42,39.46,804.17,23.21,-2.94,1025.61,-22.45,0.0,2.14,Aotizhongxin,-1,-1,-1,9
2014,1,9,2.15,2.05,1.0,0,0,0,3,28.38,43.67,33.5,37.33,795.83,31.08,-4.72,1022.25,-25.73,0.0,2.43,Changping,-1,-1,-1,6
2014,1,9,7.79,1.56,1.0,2,2,5,11,23.17,39.96,15.42,16.0,516.67,47.58,-4.72,1022.25,-25.73,0.0,2.43,Dingling,-1,-1,-1,-1
2014,1,9,4.16,2.41,1.0,2,0,0,3,25.17,32.29,20.83,34.08,775.0,37.54,-2.74,1027.51,-23.98,0.0,2.52,Dongsi,-1,-1,5,5
2014,1,9,5.42,2.83,2.0,2,0,0,10,29.25,138.71,17.67,44.0,733.33,30.62,-2.94,1025.61,-22.45,0.0,2.14,Guanyuan,-1,-1,-1,9
